id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1518245060764368898,1518245060764368898,2022-04-24 16:06:44 BST,2022-04-24,16:06:44,+0100,93347808,ozijules,Jules 🌈💕,,Wordle 310 5/6  ⬛⬛⬛🟨⬛ 🟨⬛⬛⬛⬛ ⬛🟨🟨⬛🟨 🟨🟩⬛🟨⬛ 🟩🟩🟩🟩🟩 #wordle #wordle310,en,[],[],[],0,0,0,"['wordle', 'wordle310']",[],https://twitter.com/ozijules/status/1518245060764368898,False,,0,,,,,,,,[],,,,
1518245000529977346,1518245000529977346,2022-04-24 16:06:30 BST,2022-04-24,16:06:30,+0100,1041720613801418752,exhausted_hes,🖤오든900일❤️,,#한글 #워들 #Korean #Wordle  https://t.co/Q2iDTnsixD 178 4/6  ⬜⬜⬜🟨🟨 🟩🟩🟩⬜⬜ 🟩🟩🟩⬜🟩 🟩🟩🟩🟩🟩,und,[],['http://k-wordle.com'],[],0,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/exhausted_hes/status/1518245000529977346,False,,0,,,,,,,,[],,,,
1518244981529628673,1518244981529628673,2022-04-24 16:06:25 BST,2022-04-24,16:06:25,+0100,3207563188,jmai19,Jmai,,#Wordle 309 4/6  ⬛⬛⬛🟩🟨 ⬛⬛🟩🟩⬛ ⬛⬛🟩🟩🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/Jmai19/status/1518244981529628673,False,,0,,,,,,,,[],,,,
1518244898280853504,1518244542260023296,2022-04-24 16:06:06 BST,2022-04-24,16:06:06,+0100,1892803718,sy_301,수플레,,#한글 #워들 #Korean #Wordle  https://t.co/RZsjjFkrk6 178 6/6  ⬜⬜⬜🟨⬜ ⬜⬜🟩⬜🟨 🟩⬜🟩🟨⬜ 🟩🟩🟩⬜🟩 🟩🟩🟩⬜🟩 🟩🟩🟩🟩🟩,und,[],['http://k-wordle.com'],[],0,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/sy_301/status/1518244898280853504,False,,0,,,,,,,,[],,,,
1518244859647336451,1518244859647336451,2022-04-24 16:05:56 BST,2022-04-24,16:05:56,+0100,4828367069,katrinazakala,katrina zakala,,#Wordle 309 4/6  ⬛⬛🟨🟨🟨 🟨🟨⬛⬛🟨 ⬛🟨🟨⬛⬛ 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/katrinazakala/status/1518244859647336451,False,,0,,,,,,,,[],,,,
1518244753741172737,1518244753741172737,2022-04-24 16:05:31 BST,2022-04-24,16:05:31,+0100,469398051,cheshellen,Ellen Cheshire (she/her) + follow me @arts_charity,,"Loving #Framed, the #wordle for film fans.  This is a first for me!  #Framed44  Framed #44 🎥 🟩 ⬛ ⬛ ⬛ ⬛ ⬛   https://t.co/TDqQBuDLu8",en,[],['https://framed.wtf'],[],0,0,0,"['framed', 'wordle', 'framed44']",[],https://twitter.com/cheshellen/status/1518244753741172737,False,,0,,,,,,,,[],,,,
1518244729758134272,1518244729758134272,2022-04-24 16:05:25 BST,2022-04-24,16:05:25,+0100,1338611875,its_lisa25,✞ ℓὶsα ✞,,Wordle 309 3/6  ⬛🟨⬛🟨⬛ 🟨⬛🟩🟩⬛ 🟩🟩🟩🟩🟩  #wordle,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/its_lisa25/status/1518244729758134272,False,,0,,,,,,,,[],,,,
1518244694991327232,1518244694991327232,2022-04-24 16:05:17 BST,2022-04-24,16:05:17,+0100,116806198,kabulisi,kab,,Wordle 310 2/6  🟩⬛⬛🟨🟨 🟩🟩🟩🟩🟩  初の二段目。 びっくり。 #wordle,ja,[],[],[],0,0,0,['wordle'],[],https://twitter.com/kabulisi/status/1518244694991327232,False,,0,,,,,,,,[],,,,
1518244688867651584,1518244688867651584,2022-04-24 16:05:16 BST,2022-04-24,16:05:16,+0100,54575610,paradoxcho,(디페B22) 역설 (-4/24 선입금),,#한글 #워들 #Korean #Wordle  https://t.co/8TqcN1ZGFE 177 5/6  ⬜🟨⬜⬜🟩 ⬜⬜⬜🟩🟩 ⬜⬜🟩🟩🟩 ⬜🟩🟩🟩🟩 🟩🟩🟩🟩🟩  계단 올라가기,ko,[],['http://k-wordle.com'],[],0,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/paradoxcho/status/1518244688867651584,False,,0,,,,,,,,[],,,,
1518244622656491524,1518244622656491524,2022-04-24 16:05:00 BST,2022-04-24,16:05:00,+0100,1507906299555885056,shimopress,ShimoPress_Wordle,,Wordle 310 4/6  ⬜⬜🟨⬜⬜ 🟩🟨⬜⬜🟨 🟩🟩⬜🟩⬜ 🟩🟩🟩🟩🟩  Try starting today's Wordle with yesterday's answer.   https://t.co/TLLXmE94sq #wordle  @NYTGames,en,"[{'screen_name': 'nytgames', 'name': 'new york times games', 'id': '273668513'}]",['http://shimopress.com/wordle/'],[],0,0,0,['wordle'],[],https://twitter.com/ShimoPress/status/1518244622656491524,False,,0,,,,,,,,[],,,,
1518244605640253440,1485853972086898689,2022-04-24 16:04:56 BST,2022-04-24,16:04:56,+0100,14446089,vathpela,Farce Majeure🌹,,#Wordle 309 4/6  ⬜🟨⬜⬜🟩 ⬜🟨⬜⬜⬜ ⬜🟨🟨⬜⬜ 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/vathpela/status/1518244605640253440,False,,0,,,,,,,,[],,,,
1518244485456547840,1518244485456547840,2022-04-24 16:04:27 BST,2022-04-24,16:04:27,+0100,19565660,rkbeach,rkbeach,,Wordle 309 4/6 #wordle  ⬛⬛⬛🟨⬛ ⬛🟨🟨🟩🟨 🟨🟨🟩🟩⬛ 🟩🟩🟩🟩🟩,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/rkbeach/status/1518244485456547840,False,,0,,,,,,,,[],,,,
1518244458407641088,1517359056935178241,2022-04-24 16:04:21 BST,2022-04-24,16:04:21,+0100,1510080399929749507,fuzzyyarns,Ankit Jhunjhunwala,,"@jamowarp We all have our days. 🙂 Thankfully, I have failed to solve only 1 #Wordle  this entire time. I hope it was the one and only one 😀",en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/fuzzyyarns/status/1518244458407641088,False,,0,,,,,,,,"[{'screen_name': 'jamowarp', 'name': 'jamowarp', 'id': '1223174529247137792'}]",,,,
1518244370474049536,1518244370474049536,2022-04-24 16:04:00 BST,2022-04-24,16:04:00,+0100,1327374903675379712,kimproofreader,Kim ¦ Fiction Editor & Proofreader,,Got today's word on the 4th attempt. Have any of you struck it lucky and guessed right first or second time? Let me know in the comments. 🙈  Wordle 309 4/6 ⬜⬜🟨🟨⬜ 🟨⬜⬜⬜⬜ ⬜🟨🟨⬜🟩 🟩🟩🟩🟩🟩  #Wordle #OnlineGames #WordGame #brain #fun #daily,en,[],[],[],0,0,0,"['wordle', 'onlinegames', 'wordgame', 'brain', 'fun', 'daily']",[],https://twitter.com/KimProofreader/status/1518244370474049536,False,,0,,,,,,,,[],,,,
1518244315419533313,1518244315419533313,2022-04-24 16:03:47 BST,2022-04-24,16:03:47,+0100,1260762542567297026,lapulga380,"brenda, la osa w de wangky",,WORDLE 🇪🇸 90 5/6  ⬜🟨⬜🟨🟨 🟦🟨⬜🟨⬜ 🟦🟨🟨⬜⬜ 🟦🟨🟨⬜🟨 🟦🟦🟦🟦🟦   https://t.co/FUeac32tHx    #wordle #Espanol   con mi mama,en,[],['https://apps123.xyz/w'],[],0,0,0,"['wordle', 'espanol']",[],https://twitter.com/lapulga380/status/1518244315419533313,False,,0,,,,,,,,[],,,,
1518244296691965954,1518244296691965954,2022-04-24 16:03:42 BST,2022-04-24,16:03:42,+0100,1219470462,costcolopthecus,Nathew,,Ok not 4th attempt. Wordle 309 5/6 #Wordle309 #Wordle ⬛⬛🟨🟨🟨 ⬛⬛⬛⬛⬛ ⬛⬛🟨⬛🟨 ⬛🟨🟩🟨🟩 🟩🟩🟩🟩🟩,en,[],[],[],0,0,0,"['wordle309', 'wordle']",[],https://twitter.com/Costcolopthecus/status/1518244296691965954,False,,0,,,,,,,,[],,,,
1518244245311827977,1518244245311827977,2022-04-24 16:03:30 BST,2022-04-24,16:03:30,+0100,264252956,shuveeil,🟩⬜️⬜️🟨🟩,,#Wordle 309 2/6*  ⬜🟨🟩🟩🟨 🟩🟩🟩🟩🟩 It shouldn’t be this easy.,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/ShuveeIL/status/1518244245311827977,False,,0,,,,,,,,[],,,,
1518244140835819522,1518244140835819522,2022-04-24 16:03:05 BST,2022-04-24,16:03:05,+0100,1506195049822015489,lovewordle,Wordle Lover,,Catch! #Wordle #Wordle309 #hint  https://t.co/DdjmB5NFcY,en,[],[],['https://pbs.twimg.com/media/FRHjABFXsAIIK2W.jpg'],0,0,0,"['wordle', 'wordle309', 'hint']",[],https://twitter.com/lovewordle/status/1518244140835819522,False,,1,https://pbs.twimg.com/media/FRHjABFXsAIIK2W.jpg,,,,,,,[],,,,
1518244122674737154,1490566620825096194,2022-04-24 16:03:01 BST,2022-04-24,16:03:01,+0100,1087294529219129344,wlsgml1128,누누,,#한글 #워들 #Korean #Wordle  https://t.co/lYO66MhoFf 178 5/6  🟩⬜⬜⬜⬜ 🟩⬜🟨⬜⬜ 🟩🟩⬜⬜🟩 🟩🟩⬜⬜🟩 🟩🟩🟩🟩🟩,und,[],['http://k-wordle.com'],[],1,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/wlsgml1128/status/1518244122674737154,False,,0,,,,,,,,[],,,,
1518244076574887936,1518244076574887936,2022-04-24 16:02:50 BST,2022-04-24,16:02:50,+0100,532521726,zachkuhlman,Zach Kuhlman,,Ever since I got a new phone the #NYT #Wordle website sporadically loses my data so I lose my stats and streaks and wins. What’s up with that?,en,[],[],[],0,0,0,"['nyt', 'wordle']",[],https://twitter.com/ZachKuhlman/status/1518244076574887936,False,,0,,,,,,,,[],,,,
1518243992827318273,1518243992827318273,2022-04-24 16:02:30 BST,2022-04-24,16:02:30,+0100,425764180,bbeisner,Brian Beisner,,#Wordle 309 4/6 tricky  ⬜⬜⬜🟨⬜ 🟨⬜🟨🟨⬜ ⬜🟨🟨🟨🟨 🟩🟩🟩🟩🟩,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/BBeisner/status/1518243992827318273,False,,0,,,,,,,,[],,,,
1518243955267280896,1518243955267280896,2022-04-24 16:02:21 BST,2022-04-24,16:02:21,+0100,2893446443,_hdealz,Heather Deal,,Wordle 309 3/6  ⬜🟨⬜🟩🟨 🟨🟨🟨🟩🟨 🟩🟩🟩🟩🟩  #wordle,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/_hdealz/status/1518243955267280896,False,,0,,,,,,,,[],,,,
1518243942826921988,1518243942826921988,2022-04-24 16:02:18 BST,2022-04-24,16:02:18,+0100,18570916,betoda,Beto De Anda,,#Wordle (ES)  #108 5/6  ⬜⬜⬜⬜⬜ ⬜⬜⬜⬜🟩 🟩🟩⬜🟨🟨 🟩🟩🟨⬜🟩 🟩🟩🟩🟩🟩   https://t.co/n2Lrv69Q6X,und,[],['https://wordle.danielfrg.com/'],[],0,0,0,['wordle'],[],https://twitter.com/betoda/status/1518243942826921988,False,,0,,,,,,,,[],,,,
1518243792582807559,1518243792582807559,2022-04-24 16:01:42 BST,2022-04-24,16:01:42,+0100,1458523076656783364,parsniptart,Ian Parsons,,I literally can't believe today's #Wordle is #Minge!,en,[],[],[],0,0,0,"['wordle', 'minge']",[],https://twitter.com/ParsnipTart/status/1518243792582807559,False,,0,,,,,,,,[],,,,
1518243764862660608,1518243764862660608,2022-04-24 16:01:35 BST,2022-04-24,16:01:35,+0100,553772651,noisychaos,Noisy Chaos,,#Wordle309 #Wordle 309 3/6 ⬜⬜🟩⬜🟩 ⬜⬜🟩🟨🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,"['wordle309', 'wordle']",[],https://twitter.com/noisychaos/status/1518243764862660608,False,,0,,,,,,,,[],,,,
1518243644620345346,1518243644620345346,2022-04-24 16:01:07 BST,2022-04-24,16:01:07,+0100,1503917778977366018,wordlegame_bot,Тwitter Plays Wordle,,Twitter Plays #Wordle #179 Reply with a valid guess  C   E   S   T   A ⬜⬜⬜🟨⬜ S   I   N   H   S ⬜🟩⬜⬜⬜ N   A   D   I   R ⬜⬜🟨🟩⬜ U   R   G   E   D ⬜⬜⬜⬜🟩 A   I   D   O   S ⬜🟩🟨⬜⬜  ⬛⬛⬛⬛⬛,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/WordleGame_Bot/status/1518243644620345346,False,,0,,,,,,,,[],,,,
1518243442622672900,1518243442622672900,2022-04-24 16:00:18 BST,2022-04-24,16:00:18,+0100,16896311,rideact,AC Transit,,"How long of a Wordle streak are you on? If you’re craving another, here’s our custom Wordle for this week:  https://t.co/sEqPUaRToW    How many tries did it take you to find out?  #transit #wordle  https://t.co/9Q30rb5S7R",en,[],['http://ow.ly/T2wn50IQgRJ'],['https://pbs.twimg.com/media/FRHiXbYWUAAP2Fo.png'],0,0,0,"['transit', 'wordle']",[],https://twitter.com/rideact/status/1518243442622672900,False,,1,https://pbs.twimg.com/media/FRHiXbYWUAAP2Fo.png,,,,,,,[],,,,
1518243377581785088,1518243377581785088,2022-04-24 16:00:03 BST,2022-04-24,16:00:03,+0100,2990428122,hakoinu_bot,箱犬bot,,and よりちょっと遠くてちょっと遅いから3/6 #wordle  https://t.co/RSoZ5Q7BQc,ja,[],[],['https://pbs.twimg.com/media/FRHiTjjakAA3aXr.png'],0,0,0,['wordle'],[],https://twitter.com/hakoinu_bot/status/1518243377581785088,False,,1,https://pbs.twimg.com/media/FRHiTjjakAA3aXr.png,,,,,,,[],,,,
1518243375224430592,1518243375224430592,2022-04-24 16:00:02 BST,2022-04-24,16:00:02,+0100,1492117108582400004,wordletomorrow2,Wordle_tomorrow,,#Wordle for Monday 25th of April 2022  https://t.co/MQxzBpZob3 #Wordle310,en,[],['https://www.wordle.name/en/310/'],[],0,0,0,"['wordle', 'wordle310']",[],https://twitter.com/Wordletomorrow2/status/1518243375224430592,False,,0,,,,,,,,[],,,,
1518243360724582401,1480594781432541185,2022-04-24 15:59:59 BST,2022-04-24,15:59:59,+0100,120689307,spyderthegod,spyder,,#Wordle 309 6/6  ⬛🟨⬛⬛🟨 🟨⬛🟨🟨⬛ ⬛🟨🟨🟩⬛ ⬛⬛🟩🟩🟩 ⬛⬛🟩🟩🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/SpyderTheGod/status/1518243360724582401,False,,0,,,,,,,,[],,,,
1518243173482516481,1518243173482516481,2022-04-24 15:59:14 BST,2022-04-24,15:59:14,+0100,572994379,felhenderson,Felicia A. Henderson,,Luck and a bit of thinking today  #Wordle 309 2/6  🟨🟨⬜🟨🟨 🟩🟩🟩🟩🟩,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/FelHenderson/status/1518243173482516481,False,,0,,,,,,,,[],,,,
1518243002644418561,1518243002644418561,2022-04-24 15:58:34 BST,2022-04-24,15:58:34,+0100,493580400,limitlessleanne,Leanne 🇺🇦,,#Wordle309 3/6 #Wordle ⬜🟨⬜⬜🟩 ⬜⬜🟨🟩🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,"['wordle309', 'wordle']",[],https://twitter.com/limitlessleanne/status/1518243002644418561,False,,0,,,,,,,,[],,,,
1518242991097663488,1518242991097663488,2022-04-24 15:58:31 BST,2022-04-24,15:58:31,+0100,1516998344991780864,wordlinator2,W-1000,,A future #Wordle will describe the average fan perfectly #Wordle365  https://t.co/A78Yb0zWZr,en,[],[],['https://pbs.twimg.com/media/FRHhMoVWUAIbX2n.jpg'],1,0,0,"['wordle', 'wordle365']",[],https://twitter.com/wordlinator2/status/1518242991097663488,False,,1,https://pbs.twimg.com/media/FRHhMoVWUAIbX2n.jpg,,,,,,,[],,,,
1518242724952092673,1518242724952092673,2022-04-24 15:57:27 BST,2022-04-24,15:57:27,+0100,1424751435443580931,vinagrita2,Vinagrita,,Mi hijo jugando e #Wordle está mañana. El que pueda que empate 🙌🏻🙌🏻🙌🏻  https://t.co/q5ZdLR3aBe,es,[],[],['https://pbs.twimg.com/media/FRHhtfaXwAApN48.jpg'],0,0,1,['wordle'],[],https://twitter.com/Vinagrita2/status/1518242724952092673,False,,1,https://pbs.twimg.com/media/FRHhtfaXwAApN48.jpg,,,,,,,[],,,,
1518242713417785346,1518242713417785346,2022-04-24 15:57:25 BST,2022-04-24,15:57:25,+0100,259759282,christiebanana,Christie Pederson,,#Wordle 309 6/6  ⬜🟨🟩⬜🟩 ⬜⬜🟩⬜🟩 ⬜⬜🟩🟨🟩 ⬜🟨⬜⬜🟨 ⬜🟨⬜⬜⬜ 🟩🟩🟩🟩🟩,und,[],[],[],0,0,1,['wordle'],[],https://twitter.com/ChristieBanana/status/1518242713417785346,False,,0,,,,,,,,[],,,,
1518242553329422337,1518242553329422337,2022-04-24 15:56:46 BST,2022-04-24,15:56:46,+0100,1162119301798625281,queseraserac,Que Sera,,#Wordle #Wordle310 4/6 ⬜⬜⬜🟩🟨 🟨⬜⬜🟩⬜ ⬜🟨🟨🟩⬜ 🟩🟩🟩🟩🟩  https://t.co/NLmTj2Duzi,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FRHhjTDVcAAp8ni.jpg'],0,0,0,"['wordle', 'wordle310']",[],https://twitter.com/QueSeraSeraC/status/1518242553329422337,False,,1,https://pbs.twimg.com/tweet_video_thumb/FRHhjTDVcAAp8ni.jpg,,,,,,,[],,,,
1518242526309715968,1518242526309715968,2022-04-24 15:56:40 BST,2022-04-24,15:56:40,+0100,1080563218479603712,last2l,Last2Leave,,#Wordle 309 5/6  ⬜⬜🟨🟨🟩 🟨🟨⬜⬜🟩 ⬜🟩⬜🟨🟩 🟩🟩⬜🟨🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/Last2L/status/1518242526309715968,False,,0,,,,,,,,[],,,,
1518242479882964992,1518242479882964992,2022-04-24 15:56:29 BST,2022-04-24,15:56:29,+0100,976814664,madandmadder,Mad,,#Wordle 309 3/6  ⬛🟨⬛🟨🟨 ⬛🟨🟩🟩🟨 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/MadAndMadder/status/1518242479882964992,False,,0,,,,,,,,[],,,,
1518242421892653056,1518242421892653056,2022-04-24 15:56:15 BST,2022-04-24,15:56:15,+0100,181841606,bdcle29,Brendon,,#Wordle 309 5/6  ⬜⬜⬜⬜⬜ ⬜⬜🟨🟨🟨 🟨🟨⬜🟨⬜ 🟩🟩🟨🟨🟨 🟩🟩🟩🟩🟩,und,[],[],[],0,0,0,['wordle'],[],https://twitter.com/BDCLE29/status/1518242421892653056,False,,0,,,,,,,,[],,,,
1518242306964561921,1518242306964561921,2022-04-24 15:55:48 BST,2022-04-24,15:55:48,+0100,192038827,lthrwlls,Rio Wells,,Wordle 309 4/6  🟨⬛⬛⬛🟨 🟨🟨🟨🟨⬛ 🟨🟨🟩🟨⬛ 🟩🟩🟩🟩🟩  #wordle309 #wordle,en,[],[],[],0,0,0,"['wordle309', 'wordle']",[],https://twitter.com/lthrwlls/status/1518242306964561921,False,,0,,,,,,,,[],,,,
1518242213091692545,1518241725424148480,2022-04-24 15:55:25 BST,2022-04-24,15:55:25,+0100,1466736875285381134,a_seysey,yes~,,#한글 #워들 #Korean #Wordle  https://t.co/urEqaxWV8q 177 3/6  🟨⬜⬜⬜⬜ ⬜🟩⬜🟨🟨 🟩🟩🟩🟩🟩,und,[],['http://k-wordle.com'],[],1,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/a_seysey/status/1518242213091692545,False,,0,,,,,,,,[],,,,
1518242196935573506,1490566620825096194,2022-04-24 15:55:21 BST,2022-04-24,15:55:21,+0100,1087294529219129344,wlsgml1128,누누,,#한글 #워들 #Korean #Wordle  https://t.co/lYO66MhoFf 177 5/6  ⬜⬜⬜🟩⬜ ⬜🟩🟨🟩⬜ 🟩🟩⬜🟩⬜ 🟩🟩⬜🟩⬜ 🟩🟩🟩🟩🟩,und,[],['http://k-wordle.com'],[],1,0,0,"['한글', '워들', 'korean', 'wordle']",[],https://twitter.com/wlsgml1128/status/1518242196935573506,False,,0,,,,,,,,[],,,,
1518242180200116226,1518242180200116226,2022-04-24 15:55:17 BST,2022-04-24,15:55:17,+0100,3700525822,rtaub_,Rob Taub,,Someone shoot todays #Wordle into the sun,en,[],[],[],0,0,3,['wordle'],[],https://twitter.com/RTaub_/status/1518242180200116226,False,,0,,,,,,,,[],,,,
1518242136939843584,1518242136939843584,2022-04-24 15:55:07 BST,2022-04-24,15:55:07,+0100,1374438561672351748,_orlandov,Orlando Villalba,,Wordle 309 X/6  🟨🟨⬛🟨🟨 🟨🟩⬛🟨🟩 ⬛⬛⬛⬛⬛ ⬛⬛⬛⬛⬛ 🟨⬛⬛⬛🟨 ⬛🟨🟨🟨⬛ 👀  #wordle #wordleart #wordle309 #wordle309x #wordart #wordlefun #sideeye #look #smile #wordlestreak #artwithwords #artofwordle  https://t.co/tTrbFbilYL,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FRHhLLBUUAEusmx.jpg'],0,0,0,"['wordle', 'wordleart', 'wordle309', 'wordle309x', 'wordart', 'wordlefun', 'sideeye', 'look', 'smile', 'wordlestreak', 'artwithwords', 'artofwordle']",[],https://twitter.com/_OrlandoV/status/1518242136939843584,False,,1,https://pbs.twimg.com/tweet_video_thumb/FRHhLLBUUAEusmx.jpg,,,,,,,[],,,,
1518241918534172673,1518241918534172673,2022-04-24 15:54:15 BST,2022-04-24,15:54:15,+0100,490836648,cwgclebuckeyes,The Fan 3.0 #D4L 🌰 🔴HI🔴 🌰,,Word #114 (🇺🇸 - Classic) - 4/6  ⬛⬛⬛⬛🟨 🟨⬛⬛🟩🟨 🟩🟩🟨🟨⬛ 🟩🟩🟩🟩🟩  Play it here!  https://t.co/zNwjb1ZJLe  #wordle #dailywordchallenge #dailywordleclub,en,[],['https://onelink.to/wordlegame'],[],0,0,0,"['wordle', 'dailywordchallenge', 'dailywordleclub']",[],https://twitter.com/CWGCLEBuckeyes/status/1518241918534172673,False,,0,,,,,,,,[],,,,
1518241793862557698,1518241793862557698,2022-04-24 15:53:45 BST,2022-04-24,15:53:45,+0100,1397623066708963328,pembywrites,Andrew,,Wordle 309 4/6*  ⬛🟨⬛⬛⬛ 🟨⬛🟨🟨🟨 ⬛🟨🟨🟨🟨 🟩🟩🟩🟩🟩 #wordle #wordle309,en,[],[],[],0,0,1,"['wordle', 'wordle309']",[],https://twitter.com/PembyWrites/status/1518241793862557698,False,,0,,,,,,,,[],,,,
1518241724799324161,1518241724799324161,2022-04-24 15:53:29 BST,2022-04-24,15:53:29,+0100,18812164,lok52,Tom B.,,Wordle 309 5/6  ⬛🟨⬛⬛🟩 ⬛⬛⬛⬛⬛ ⬛⬛🟨⬛⬛ ⬛🟨⬛🟨🟩 🟩🟩🟩🟩🟩 #wordle  Daily #70 0️⃣5️⃣⬛1️⃣0️⃣ 0️⃣9️⃣⬛0️⃣7️⃣ 0️⃣6️⃣⬛0️⃣8️⃣ 1️⃣1️⃣⬛1️⃣2️⃣ 1️⃣3️⃣⬛1️⃣4️⃣ 1️⃣5️⃣⬛1️⃣6️⃣ 1️⃣7️⃣⬛1️⃣8️⃣ 1️⃣9️⃣⬛2️⃣0️⃣  https://t.co/XgUaIW9yXU #sedecordle  Daily #Quordle 90 6️⃣🟥 4️⃣8️⃣  https://t.co/yPNfXkObV2  https://t.co/zyNPqbTal7,und,[],"['http://sedecordle.com', 'http://quordle.com']",['https://pbs.twimg.com/media/FRHgzUoXEAAsWiq.jpg'],0,0,0,"['wordle', 'sedecordle', 'quordle']",[],https://twitter.com/Lok52/status/1518241724799324161,False,,1,https://pbs.twimg.com/media/FRHgzUoXEAAsWiq.jpg,,,,,,,[],,,,
1518241700673687554,1518241700673687554,2022-04-24 15:53:23 BST,2022-04-24,15:53:23,+0100,53377204,orozcomauricio,Mauricio,,😀  Word #114 (🇪🇸 - Classic) - 2/6  🟨⬛⬛🟨🟨 🟩🟩🟩🟩🟩  #wordle #dailywordchallenge #dailywordleclub,en,[],[],[],0,0,0,"['wordle', 'dailywordchallenge', 'dailywordleclub']",[],https://twitter.com/orozcomauricio/status/1518241700673687554,False,,0,,,,,,,,[],,,,
1518241492992917507,1518241492992917507,2022-04-24 15:52:34 BST,2022-04-24,15:52:34,+0100,62020881,thinksrinii,Srini,,Wordle 310 5/6  🟩🟨⬜⬜🟨 🟩⬜⬜🟨🟨 🟩🟩🟩🟩⬜ 🟩🟩🟩🟩⬜ 🟩🟩🟩🟩🟩#wordle,en,[],[],[],0,0,0,['wordle'],[],https://twitter.com/ThinkSrinii/status/1518241492992917507,False,,0,,,,,,,,[],,,,
1518241262352035840,1518241262352035840,2022-04-24 15:51:39 BST,2022-04-24,15:51:39,+0100,132598873,pemberliegh,pemberliegh,,#Cladder 33 ✅ 10/10 🚀 36.20 seconds  #Wordle 309 3/6 ⬛🟨⬛🟨🟨 🟩🟩🟨🟨🟨 🟩🟩🟩🟩🟩  #CineNerdle 34 - Won! 🟨🟨🟨 ⬛🟨⬛ 🟨⬛🟨  #Framed 44 🎥 🟩 ⬛ ⬛ ⬛ ⬛ ⬛  We do not speak of heardle... 😔,en,[],[],[],0,0,0,"['cladder', 'wordle', 'cinenerdle', 'framed']",[],https://twitter.com/pemberliegh/status/1518241262352035840,False,,0,,,,,,,,[],,,,
1518241074480779265,1518241074480779265,2022-04-24 15:50:54 BST,2022-04-24,15:50:54,+0100,143706982,pfbsuperdave,Dave McIntire,,"Bowls for century, not out.   #Wordle  https://t.co/zXu1utFcza",en,[],[],['https://pbs.twimg.com/media/FRHf1klVgAA4RtC.png'],0,0,0,['wordle'],[],https://twitter.com/PFBSuperDave/status/1518241074480779265,False,,1,https://pbs.twimg.com/media/FRHf1klVgAA4RtC.png,,,,,,,[],,,,
1518241070999515136,1518241070999515136,2022-04-24 15:50:53 BST,2022-04-24,15:50:53,+0100,356415675,martinifilm,Rich Martini,,#Wordle 309 3/6  ⬜🟨⬜⬜🟩 ⬜🟨🟨⬜🟩 🟩🟩🟩🟩🟩,und,[],[],[],0,0,1,['wordle'],[],https://twitter.com/MartiniFilm/status/1518241070999515136,False,,0,,,,,,,,[],,,,
1518240949553418240,1518240949553418240,2022-04-24 15:50:24 BST,2022-04-24,15:50:24,+0100,1002717888,snowshoefreak,Dwight Just Sayin',,"#Wordle 309 5/6 Last sip of ☕️ and 5 moves to solve this one. #TheStreak continues at 53! Not much to it 😉 ⬛⬛⬛🟨⬛ ⬛⬛🟨⬛🟨 ⬛🟨🟩🟨🟨 ⬛🟨🟩🟨🟩 🟩🟩🟩🟩🟩 Hey, What do you have if while singing in the shower and the shampoo goes in your mouth? A soap opera! 😑🫠😆🤓",en,[],[],[],0,0,0,"['wordle', 'thestreak']",[],https://twitter.com/snowshoefreak/status/1518240949553418240,False,,0,,,,,,,,[],,,,
